Model,Dataset,Latent Dim,Learning Rate,Epoch,Validation Loss,Train Loss
InpaintingModel,Capsule,256,0.001,40,"[0.02924315072596073, 0.02154659479856491, 0.018281693570315838, 0.005318809067830443, 0.0028036095900461078, 0.0019899733015336096, 0.0011786867980845273, 0.0008688126690685749, 0.0010564147378318012, 0.0007801587344147265, 0.0010365232010371983, 0.0009628680418245494, 0.0007126457348931581, 0.0006041096639819443, 0.0005952883220743388, 0.0010984957334585488, 0.0005464938003569841, 0.00046842143638059497, 0.0006339003739412874, 0.000439241252024658, 0.0004501406365307048, 0.0004110953595954925, 0.001076635264325887, 0.0008378138882108033, 0.0003760368999792263, 0.00034380472789052874, 0.00036420306423678994, 0.0004182394332019612, 0.00033767269633244723, 0.0003446046175668016, 0.0003300017269793898, 0.0003322455595480278, 0.00041200107079930604, 0.00029992079362273216, 0.0005286061496008188, 0.0003333223576191813, 0.0008832332096062601, 0.000524737493833527, 0.0003142045607091859, 0.00031310893245972693]","[0.06197928251432521, 0.025616619869002273, 0.019747741653450897, 0.012983620200040085, 0.004043475175941629, 0.0024681371869519353, 0.0016806382502961373, 0.0011023043604966784, 0.0008757614081592432, 0.0009884769096970558, 0.000683107745966741, 0.0006741714439288314, 0.0006490432632355285, 0.0005364183203450271, 0.0005490249230725956, 0.0006101133019131209, 0.0005842510124369125, 0.0005230410606600344, 0.00045865154658843366, 0.00046588940936739424, 0.0004883970416683171, 0.00044140440669642497, 0.0004037747483900083, 0.0005897015736471596, 0.0004978458018740639, 0.0003450531075941399, 0.0004178547699536596, 0.00044855655661584545, 0.0004653100061529715, 0.00046867310551793447, 0.0004704271455661261, 0.0003745828746884529, 0.00041032489181296635, 0.0003721437491809151, 0.0008522507851012051, 0.0006895623747758302, 0.00040037893008307686, 0.0006652141829753029, 0.00038731497521179596, 0.0003200199280399829]"
InpaintingModel,Capsule,512,0.001,40,"[0.03891574591398239, 0.026478788815438747, 0.022052444517612457, 0.005059407325461507, 0.0027972630923613906, 0.0019362057792022824, 0.0012057580752298236, 0.001161419553682208, 0.0007598964730277658, 0.0007689146732445806, 0.0008150611538439989, 0.000554469705093652, 0.0005656148714479059, 0.0007544040272478014, 0.0004830243851756677, 0.00046852674859110266, 0.0006738129886798561, 0.00044642579450737685, 0.00046172854490578175, 0.0004377031000331044, 0.0007633249624632299, 0.00040908825758378953, 0.00046585884410887957, 0.0006342371343635023, 0.0004218571266392246, 0.0007802082400303334, 0.00036839429230894893, 0.00036190261016599834, 0.0004122535028727725, 0.0003744242712855339, 0.0003342831914778799, 0.0003431199729675427, 0.00032279979495797306, 0.0003273556794738397, 0.0003406679315958172, 0.0003555879957275465, 0.0003127998934360221, 0.0004542691895039752, 0.00032546729198656976, 0.0004585168935591355]","[0.0645171089896134, 0.03072199903960739, 0.023488136141427925, 0.01302309543825686, 0.00388418384162443, 0.0023677898654048996, 0.0016362143214792013, 0.0010771322122309357, 0.0009270072582044772, 0.0008344115049112588, 0.0009146712795232556, 0.0006602386794319111, 0.0006312674169229078, 0.0006041034045795511, 0.0005794327007606626, 0.0005170711873298777, 0.000595959639343034, 0.0006104656037807997, 0.0004510045567128275, 0.0005735802655440889, 0.0006811245174113927, 0.0005923576245550066, 0.0004796959484727787, 0.00044117242630038945, 0.0006570392662459719, 0.0005824345467512362, 0.000455647985550708, 0.00037052864458278885, 0.0003694141923915595, 0.000350406881937358, 0.00035367696546018124, 0.00034475304086559584, 0.00035867493092415055, 0.0003386161759928135, 0.0003382702125236392, 0.00033727661087011384, 0.0003989911679777184, 0.00037121564050072005, 0.0003690618822085006, 0.0003901217132806778]"
InpaintingModel,Capsule,64,0.05,40,"[0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758]","[0.16495153893317496, 0.17105745843478612, 0.17104108099426543, 0.17100332890238082, 0.17115002125501633, 0.17112932460648672, 0.17109053688389914, 0.17113592049905232, 0.17110210550682886, 0.17110388619559153, 0.17109896561929158, 0.17104565032890864, 0.1710396111011505, 0.17108877109629766, 0.1710522887962205, 0.1711098924279213, 0.17106859918151582, 0.17108198255300522, 0.17097641101905278, 0.1710402454648699, 0.17116721400192805, 0.1711224349481719, 0.17105065073285783, 0.17101288799728667, 0.17110112415892736, 0.17101380761180604, 0.17102308252028056, 0.17108465411833354, 0.17107346121753966, 0.1710692516395024, 0.1710487710578101, 0.17107038838522776, 0.1711696194750922, 0.17105805660997117, 0.17111043951341084, 0.1710579597524234, 0.17103947273322515, 0.17111271832670485, 0.17111358578716004, 0.17108904676777975]"
InpaintingModel,Capsule,128,0.05,40,"[0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758]","[0.16587722248264722, 0.171043404511043, 0.17109636110918863, 0.1710269951394626, 0.17104955549751008, 0.1710869755063738, 0.1710112084235464, 0.17105277201959065, 0.17106805741786957, 0.17095491609403066, 0.17115623823234014, 0.17108251260859625, 0.17112619323389872, 0.17114539018699101, 0.1710876300930977, 0.17105494439601898, 0.17105335422924586, 0.17106146684714726, 0.17110801807471684, 0.1712115311196872, 0.17113768735102244, 0.1711094698735646, 0.1710593146937234, 0.17111352405377797, 0.17123723881585257, 0.17103219351598195, 0.17100671891655242, 0.17112728314740316, 0.1711161115339824, 0.17106346679585321, 0.1710456290415355, 0.17111762293747493, 0.17104947247675487, 0.17111364432743617, 0.17088276680026734, 0.17095413591180528, 0.17111556019101823, 0.1710719263979367, 0.17101142342601502, 0.1710410522563117]"
InpaintingModel,Capsule,256,0.05,40,"[0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758]","[0.1660937054881028, 0.17112479571785247, 0.1710819878748485, 0.1711083139692034, 0.17106224383626664, 0.17114668978112085, 0.1710756208215441, 0.17106497713497706, 0.17106049401419504, 0.17113559799534933, 0.17111656389066152, 0.17112859977143152, 0.1709932695542063, 0.17100394197872706, 0.1711366112743105, 0.17102595418691635, 0.17114867269992828, 0.1710699913757188, 0.17113808010305678, 0.17119884065219335, 0.17106801165001734, 0.1710794216820172, 0.17112019125904357, 0.17115383808101928, 0.17107736532177245, 0.17116468719073705, 0.17106257059744426, 0.171191472027983, 0.17108178777354105, 0.17109794808285578, 0.17112213053873607, 0.17104521500212805, 0.1710736442889486, 0.17102709199701036, 0.1710601874760219, 0.17113200894423894, 0.17105125210114888, 0.17099763240133012, 0.17113694761480605, 0.17095654989991868]"
InpaintingModel,Capsule,512,0.05,40,"[0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758]","[0.16581702285579272, 0.1711413934826851, 0.17110117950609752, 0.17111680869545257, 0.17108199213232314, 0.1711049239550318, 0.17108881367104395, 0.1710125473993165, 0.17113851755857468, 0.17117278703621455, 0.17109394818544388, 0.17115585399525507, 0.17103520248617446, 0.17109513176339014, 0.17114678025245667, 0.17103021059717452, 0.17115892257009233, 0.17121062959943498, 0.1711149194410869, 0.17107282685382025, 0.1711378044315747, 0.17104352052722657, 0.1710655934044293, 0.17106848529406957, 0.17107161773102625, 0.17109198336090362, 0.17113208664315088, 0.1710775771311351, 0.1710018196276256, 0.17113370767661504, 0.17111471082483018, 0.17126470165593283, 0.17117223143577576, 0.17111891295228684, 0.17102147213050298, 0.1711524948477745, 0.1711201827440943, 0.17113383752959116, 0.17116294907672064, 0.17109793531043188]"
InpaintingModel,Capsule,64,0.01,40,"[0.06185692548751831, 0.04065905883908272, 0.026631110347807407, 0.007225575624033809, 0.003936536959372461, 0.0026365717640146613, 0.002208143356256187, 0.0036431760527193546, 0.0015206459211185575, 0.0011945049627684057, 0.0011096537054982036, 0.0010490963759366423, 0.0008957860991358757, 0.002442562486976385, 0.0008130594214890152, 0.016276801005005836, 0.0021111679961904883, 0.0013665994047187269, 0.001110912999138236, 0.0009551841067150235, 0.0009440371941309422, 0.0008940395200625062, 0.0009759036765899509, 0.0007876255549490452, 0.0007389102829620242, 0.0007539076614193618, 0.0007544348773080856, 0.0007744339236523956, 0.0006979444879107177, 0.0006739478267263621, 0.0007940757786855102, 0.0007813555130269378, 0.0008405191183555871, 0.0007102687668520957, 0.0007900255441199988, 0.000748862570617348, 0.0008323183574248105, 0.0006763420242350549, 0.0006988503446336836, 0.0006837371329311281]","[0.1250209861568042, 0.06071588583290577, 0.034382383206060955, 0.016844034095161727, 0.0052260380471125245, 0.0034197599992954303, 0.0026360731904527973, 0.002323233214805701, 0.0020435672319893327, 0.001390002776003842, 0.0012286537925579718, 0.0010948452441620507, 0.0010369485618347035, 0.001123567864332082, 0.0012012669883136237, 0.0015747592634787516, 0.0058766821998038465, 0.0016286764210755272, 0.0012132374395150691, 0.0009739930724858173, 0.0009409839195931065, 0.0008734800877781319, 0.0008300357232136386, 0.0008467330688810242, 0.0008201153375141855, 0.0008202361516721014, 0.0007775858975946903, 0.0007755713013466448, 0.0007229653419926763, 0.0007405783731623419, 0.0007367335243283638, 0.0007483974914066494, 0.0007495878713338503, 0.0007459449906101716, 0.0007029289720646505, 0.0006909175509853023, 0.0006848675922291088, 0.0007102430723274925, 0.0006734002797332193, 0.0006842465830102031]"
InpaintingModel,Capsule,128,0.01,40,"[0.03792316094040871, 0.017110631801187992, 0.004727489082142711, 0.0035114875063300133, 0.0028660749085247517, 0.0023202522424981, 0.003790532937273383, 0.00228011014405638, 0.0029260304290801287, 0.0018101410823874176, 0.001340073358733207, 0.00116654799785465, 0.0013948281412012875, 0.0010284826857969165, 0.001172594667878002, 0.0009403519798070192, 0.0009523075132165104, 0.0008391243463847786, 0.0011112115753348917, 0.001020521973259747, 0.0012604307848960161, 0.0008368988346774131, 0.0007807581860106438, 0.0011577706318348646, 0.0008972987707238644, 0.0006696038180962205, 0.0007137995562516153, 0.0009821333223953843, 0.0008041726832743734, 0.0007038626936264336, 0.0006482566823251545, 0.0006133091228548437, 0.0009950896492227912, 0.0007039904885459691, 0.0006083248590584844, 0.0005968607147224247, 0.0006722831167280674, 0.0005885445280000567, 0.0006226228433661163, 0.0005622121825581416]","[0.11189252297793116, 0.03090877897505249, 0.008660752426034637, 0.0041031237591856295, 0.0030425518385267685, 0.0027380102879500817, 0.0023019841007356134, 0.002050922701268324, 0.0017111788703394787, 0.0017535087452935322, 0.002090409431340439, 0.0013485329358705453, 0.0011004307515187456, 0.0010242786291720612, 0.0009567427873012743, 0.0010261189433679516, 0.0009617357947198408, 0.0008885811964449074, 0.0008779564564715006, 0.0007476375488165234, 0.0008435405325144529, 0.0010985710125948703, 0.0008286858958724354, 0.001123581044209589, 0.0008731246842736644, 0.0007369569544347801, 0.0007851196070467788, 0.0009123890236618795, 0.0008612184631471921, 0.000811397925385141, 0.0006431293815174806, 0.0005968876648694277, 0.0007118827447162143, 0.0006850636647348958, 0.0006328714683019955, 0.0005872901092516258, 0.0005915920150333218, 0.0006240795586823619, 0.0005730169276440782, 0.0005665630097999903]"
InpaintingModel,Capsule,256,0.01,40,"[0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758, 0.17461194097995758]","[0.16684717684984207, 0.1711598602788789, 0.1711102638925825, 0.17101962225777761, 0.17108601863895143, 0.1709619430559022, 0.17110581589596613, 0.1711203274982316, 0.1710759060723441, 0.17110889830759593, 0.17101651110819407, 0.17111925035715103, 0.17111752607992717, 0.17107924606118882, 0.17121946492365428, 0.17115349854741777, 0.17108960769006185, 0.1710905283689499, 0.17111376353672572, 0.17115467893225805, 0.17106553379978454, 0.17102684825658798, 0.1711284550172942, 0.17109218346221106, 0.17111796140670776, 0.1710674592426845, 0.17118556265320098, 0.17108716070652008, 0.17108643161399023, 0.1711090494479452, 0.17109645370926177, 0.1711611726454326, 0.17109730520418712, 0.1711357980966568, 0.1711627362029893, 0.17102215651954925, 0.1710820889898709, 0.17108585366180964, 0.17103254688637598, 0.17099221157176153]"
InpaintingModel,Capsule,512,0.01,40,"[0.04785049706697464, 0.031191682443022728, 0.009612548630684614, 0.006641732063144445, 0.005224805325269699, 0.00200578011572361, 0.0014943015412427485, 0.0012170019326731563, 0.0011150336358696222, 0.001077763270586729, 0.0010342422174289823, 0.0015265861875377595, 0.0008107829780783504, 0.0010493241716176271, 0.000687078048940748, 0.0016077820328064263, 0.001520198944490403, 0.000885590648977086, 0.0015444321325048804, 0.0007302112062461674, 0.0008392476884182543, 0.0006053094402886927, 0.0006574145227205008, 0.0007332504610531032, 0.000606784044066444, 0.0006158369942568243, 0.0005745551898144186, 0.0005679574096575379, 0.0006584243092220277, 0.0005487735179485753, 0.0005860954115632921, 0.0005771505093434826, 0.0005493228236446157, 0.0006149169057607651, 0.0005701551417587325, 0.0005949207115918398, 0.0005402316310210153, 0.0006481402087956667, 0.0005592428642557934, 0.0005348904960555956]","[0.0929412083434207, 0.03921040067715304, 0.020367239601910114, 0.009627214300313167, 0.005054360421906624, 0.002861180292841579, 0.0018370723285313164, 0.0013934550640572394, 0.0012437235647147255, 0.001106018670335678, 0.001030746556352824, 0.000895428188544299, 0.0009386482914643628, 0.001151695498265326, 0.0008151538994362843, 0.0009774580830708146, 0.0013976407478496964, 0.001086073337189321, 0.0007234812531221126, 0.0008614512210312698, 0.0006969509995542467, 0.0006154010396650327, 0.0006699924415443093, 0.000647693855821022, 0.0005984985140717722, 0.000615916888429118, 0.0005764003830596007, 0.0005618403083644807, 0.0005589297382227544, 0.0005990674378283854, 0.0005774305172963068, 0.0006169119941270245, 0.0005507502501131967, 0.0005490375998696047, 0.0005538033167665292, 0.0005390973300174144, 0.00054550361944296, 0.0005765232947721545, 0.000541405870795383, 0.0005336406694758418]"
